epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,347.473,1.10548,0.55832,0.93009,0.91335,0.80011,0.90591,0.5553,1.37221,0.69743,1.02903,0.0006008,0.0006008,0.0006008
108,350.643,1.13333,0.56516,0.9338,0.89058,0.77668,0.87976,0.49816,1.50236,0.74042,1.08104,0.0005876,0.0005876,0.0005876
109,352.874,1.12378,0.55774,0.92732,0.90316,0.82178,0.90083,0.52549,1.48871,0.73101,1.06729,0.0005744,0.0005744,0.0005744
110,355.003,1.12761,0.55847,0.93168,0.90725,0.80638,0.8994,0.54893,1.38501,0.71662,1.03405,0.0005612,0.0005612,0.0005612
111,357.147,1.08448,0.54829,0.91279,0.92858,0.81523,0.90958,0.54869,1.38743,0.6841,1.03927,0.000548,0.000548,0.000548
112,359.318,1.08784,0.54254,0.92013,0.93133,0.82061,0.91033,0.54169,1.42821,0.69266,1.0465,0.0005348,0.0005348,0.0005348
113,361.511,1.07222,0.54698,0.92169,0.92863,0.80164,0.90024,0.54348,1.42587,0.70464,1.04813,0.0005216,0.0005216,0.0005216
114,363.634,1.05412,0.52727,0.9189,0.91511,0.81824,0.90718,0.53311,1.44433,0.7175,1.05637,0.0005084,0.0005084,0.0005084
115,365.798,1.0468,0.52938,0.91264,0.94333,0.80582,0.91145,0.56557,1.38368,0.67905,1.03818,0.0004952,0.0004952,0.0004952
116,368.018,1.07816,0.53529,0.92092,0.91899,0.79876,0.90033,0.54296,1.40678,0.7018,1.04451,0.000482,0.000482,0.000482
117,370.145,1.03479,0.52391,0.90937,0.89449,0.82948,0.90373,0.53902,1.43377,0.69447,1.05197,0.0004688,0.0004688,0.0004688
118,372.283,1.03642,0.52574,0.91122,0.90399,0.81958,0.90326,0.54902,1.41703,0.71841,1.05208,0.0004556,0.0004556,0.0004556
119,374.495,1.03708,0.52638,0.90757,0.92694,0.82288,0.90716,0.54524,1.42178,0.69146,1.05534,0.0004424,0.0004424,0.0004424
120,376.688,1.02723,0.52145,0.89582,0.91854,0.81872,0.90852,0.54743,1.42586,0.68361,1.05461,0.0004292,0.0004292,0.0004292
121,379.007,1.00558,0.51617,0.90393,0.92426,0.81894,0.90505,0.52978,1.46233,0.7105,1.06085,0.000416,0.000416,0.000416
122,381.437,1.03958,0.52317,0.90706,0.93593,0.80355,0.90735,0.55542,1.37559,0.68945,1.03845,0.0004028,0.0004028,0.0004028
123,383.898,1.03221,0.52264,0.90576,0.92554,0.79868,0.90117,0.541,1.41225,0.69876,1.05025,0.0003896,0.0003896,0.0003896
124,386.318,1.02036,0.52208,0.90412,0.88554,0.79152,0.88326,0.49863,1.5258,0.74228,1.09428,0.0003764,0.0003764,0.0003764
125,388.777,1.03381,0.52421,0.90553,0.93534,0.79566,0.90384,0.55309,1.4041,0.69464,1.03938,0.0003632,0.0003632,0.0003632
126,391.172,1.01175,0.5173,0.90074,0.91814,0.80208,0.89935,0.53936,1.41374,0.69895,1.0471,0.00035,0.00035,0.00035
127,393.599,1.00004,0.50975,0.89777,0.91422,0.81188,0.90324,0.55038,1.41755,0.71142,1.04224,0.0003368,0.0003368,0.0003368
128,396.07,0.994,0.50513,0.89921,0.91904,0.78108,0.89215,0.52241,1.47497,0.73129,1.07417,0.0003236,0.0003236,0.0003236
129,398.499,0.98593,0.50517,0.89499,0.92008,0.80638,0.90421,0.5482,1.41511,0.69123,1.04645,0.0003104,0.0003104,0.0003104
130,400.923,0.97943,0.49772,0.90068,0.92431,0.80611,0.90439,0.54457,1.40861,0.6928,1.04529,0.0002972,0.0002972,0.0002972
131,403.341,0.989,0.5036,0.89071,0.93482,0.78896,0.90171,0.52989,1.44328,0.69873,1.06088,0.000284,0.000284,0.000284
132,405.803,0.95615,0.49434,0.89124,0.91343,0.80089,0.90046,0.53209,1.45722,0.71208,1.06443,0.0002708,0.0002708,0.0002708
133,408.3,0.96306,0.49058,0.89258,0.89338,0.82068,0.90235,0.54026,1.42256,0.68971,1.05484,0.0002576,0.0002576,0.0002576
134,410.768,0.96388,0.49626,0.89157,0.9271,0.80748,0.90292,0.54501,1.40647,0.68586,1.04644,0.0002444,0.0002444,0.0002444
135,413.254,0.95494,0.4906,0.89368,0.91342,0.82402,0.90197,0.53474,1.44883,0.69566,1.06206,0.0002312,0.0002312,0.0002312
136,415.721,0.95478,0.49323,0.8899,0.93017,0.80308,0.90353,0.54902,1.40673,0.6852,1.04487,0.000218,0.000218,0.000218
137,418.179,0.95007,0.4886,0.89001,0.89782,0.81848,0.89799,0.53267,1.43018,0.70078,1.05857,0.0002048,0.0002048,0.0002048
138,420.706,0.947,0.48435,0.88478,0.92992,0.7883,0.90023,0.53827,1.43261,0.69592,1.05867,0.0001916,0.0001916,0.0001916
139,423.215,0.92954,0.48204,0.88515,0.88624,0.81415,0.8977,0.52167,1.47435,0.71302,1.06823,0.0001784,0.0001784,0.0001784
140,425.693,0.95945,0.49356,0.89318,0.91311,0.80968,0.90127,0.53574,1.43469,0.69561,1.05732,0.0001652,0.0001652,0.0001652
141,428.751,0.947,0.48955,0.88749,0.92269,0.80091,0.90073,0.53654,1.43828,0.69822,1.05311,0.000152,0.000152,0.000152
142,431.199,0.95148,0.48947,0.88438,0.90307,0.80966,0.89765,0.53167,1.43698,0.698,1.05646,0.0001388,0.0001388,0.0001388
143,433.631,0.92918,0.48221,0.88487,0.88032,0.82534,0.90079,0.52913,1.46194,0.70362,1.06563,0.0001256,0.0001256,0.0001256
144,436.089,0.92741,0.47297,0.88411,0.88747,0.83287,0.89866,0.53547,1.43725,0.70247,1.06221,0.0001124,0.0001124,0.0001124
145,438.718,0.93702,0.47957,0.8833,0.90707,0.80533,0.89845,0.5282,1.46871,0.71545,1.06797,9.92e-05,9.92e-05,9.92e-05
146,441.168,0.92736,0.47677,0.8834,0.89537,0.819,0.90091,0.54201,1.42572,0.69188,1.05533,8.6e-05,8.6e-05,8.6e-05
147,443.589,0.91668,0.46963,0.88013,0.8921,0.82398,0.90102,0.53124,1.44969,0.69779,1.06321,7.28e-05,7.28e-05,7.28e-05
148,446.072,0.92237,0.47717,0.88222,0.89875,0.82024,0.90121,0.53504,1.44343,0.69675,1.05899,5.96e-05,5.96e-05,5.96e-05
149,448.519,0.92679,0.47438,0.88114,0.91357,0.80239,0.90157,0.53562,1.44536,0.70184,1.05872,4.64e-05,4.64e-05,4.64e-05
150,450.987,0.91181,0.47407,0.87742,0.91486,0.80858,0.90073,0.53736,1.43759,0.69595,1.05658,3.32e-05,3.32e-05,3.32e-05
