epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,1154.02,0.52085,0.31958,0.90126,0.99328,0.98227,0.99359,0.87154,0.58211,0.31357,0.89445,0.004951,0.004951,0.004951
104,1164.26,0.51637,0.31593,0.89754,0.98553,0.98227,0.99388,0.87116,0.58592,0.32255,0.88175,0.0049015,0.0049015,0.0049015
105,1174.84,0.52034,0.31991,0.89785,0.9947,0.97784,0.99229,0.87557,0.5725,0.31122,0.88648,0.004852,0.004852,0.004852
106,1186.08,0.52876,0.32101,0.89967,0.99247,0.97497,0.99252,0.86763,0.60049,0.31801,0.90032,0.0048025,0.0048025,0.0048025
107,1198.06,0.52096,0.31968,0.89322,0.9937,0.98633,0.99404,0.87756,0.58289,0.30974,0.88905,0.004753,0.004753,0.004753
108,1212.12,0.51815,0.32532,0.89712,0.9916,0.98502,0.99304,0.87897,0.57882,0.31451,0.8804,0.0047035,0.0047035,0.0047035
109,1223.38,0.50362,0.30895,0.88816,0.988,0.98227,0.99212,0.87579,0.57085,0.31268,0.88253,0.004654,0.004654,0.004654
110,1235.23,0.50404,0.31115,0.89232,0.99145,0.9854,0.99171,0.87688,0.5672,0.30433,0.88433,0.0046045,0.0046045,0.0046045
111,1248.45,0.5149,0.31171,0.8929,0.9885,0.98612,0.99292,0.87157,0.57427,0.30616,0.90024,0.004555,0.004555,0.004555
112,1259.7,0.51004,0.3099,0.88818,0.98915,0.95725,0.99071,0.88346,0.56256,0.31796,0.88279,0.0045055,0.0045055,0.0045055
113,1270.04,0.49987,0.31029,0.88863,0.98843,0.98015,0.9931,0.87711,0.57535,0.31372,0.8892,0.004456,0.004456,0.004456
114,1282.6,0.50213,0.31204,0.88991,0.98862,0.98123,0.99088,0.87328,0.58116,0.31986,0.88635,0.0044065,0.0044065,0.0044065
115,1295.66,0.50354,0.3085,0.88976,0.9937,0.98724,0.99348,0.88896,0.55786,0.2931,0.88421,0.004357,0.004357,0.004357
116,1308.84,0.50252,0.31297,0.88993,0.99414,0.98644,0.99354,0.88162,0.57029,0.31692,0.87492,0.0043075,0.0043075,0.0043075
117,1321.89,0.5036,0.30916,0.88638,0.98954,0.9862,0.99271,0.88226,0.5677,0.31295,0.88008,0.004258,0.004258,0.004258
118,1334.93,0.49582,0.30372,0.88496,0.98425,0.97746,0.99112,0.87296,0.58525,0.31962,0.89094,0.0042085,0.0042085,0.0042085
119,1347.98,0.50348,0.30571,0.88919,0.98336,0.98596,0.99224,0.87787,0.56604,0.3039,0.88739,0.004159,0.004159,0.004159
120,1361.23,0.5002,0.30398,0.89143,0.99205,0.98227,0.99389,0.8781,0.57177,0.29818,0.88768,0.0041095,0.0041095,0.0041095
121,1373.83,0.49216,0.3024,0.88713,0.9879,0.96872,0.99205,0.87956,0.56942,0.30493,0.89182,0.00406,0.00406,0.00406
122,1386.56,0.49279,0.30032,0.88501,0.98433,0.96663,0.99152,0.88039,0.57576,0.31606,0.89746,0.0040105,0.0040105,0.0040105
123,1399.74,0.48142,0.29771,0.88642,0.97298,0.98436,0.99202,0.88085,0.58187,0.30339,0.89998,0.003961,0.003961,0.003961
124,1411.68,0.49609,0.30168,0.88853,0.98431,0.98138,0.99244,0.87936,0.57207,0.2964,0.89401,0.0039115,0.0039115,0.0039115
125,1421.96,0.48447,0.29788,0.88136,0.98633,0.9708,0.99294,0.87424,0.57845,0.30885,0.8965,0.003862,0.003862,0.003862
126,1434.88,0.47987,0.29032,0.88219,0.9916,0.98495,0.99322,0.87087,0.58863,0.30798,0.89698,0.0038125,0.0038125,0.0038125
127,1448.06,0.4746,0.28855,0.88112,0.99052,0.98098,0.99314,0.87698,0.57754,0.29695,0.89552,0.003763,0.003763,0.003763
128,1461.35,0.48441,0.28993,0.88496,0.98794,0.98019,0.99306,0.88183,0.56511,0.29808,0.88396,0.0037135,0.0037135,0.0037135
129,1474.45,0.47471,0.28831,0.87917,0.99432,0.98436,0.99355,0.87899,0.5753,0.29668,0.88459,0.003664,0.003664,0.003664
130,1487.57,0.4729,0.28492,0.87663,0.99369,0.985,0.99357,0.87732,0.57523,0.29425,0.89299,0.0036145,0.0036145,0.0036145
131,1503.86,0.46823,0.28543,0.88101,0.99263,0.98326,0.99095,0.87951,0.56392,0.30211,0.88897,0.003565,0.003565,0.003565
132,1519.64,0.46918,0.28694,0.87934,0.99293,0.97914,0.99207,0.88548,0.56015,0.29405,0.88849,0.0035155,0.0035155,0.0035155
133,1534.85,0.47238,0.28315,0.87601,0.99156,0.98005,0.99115,0.88144,0.5731,0.30099,0.89089,0.003466,0.003466,0.003466
134,1548.83,0.47103,0.28349,0.87917,0.98742,0.98239,0.99183,0.88199,0.57113,0.29303,0.88925,0.0034165,0.0034165,0.0034165
135,1565.4,0.46155,0.28078,0.8762,0.99051,0.98644,0.99378,0.88398,0.56247,0.28768,0.88667,0.003367,0.003367,0.003367
136,1579.12,0.46255,0.27784,0.87787,0.98671,0.98957,0.994,0.8775,0.58032,0.29089,0.89365,0.0033175,0.0033175,0.0033175
137,1592.2,0.45987,0.27802,0.87808,0.99164,0.98332,0.99381,0.8785,0.57395,0.28892,0.88929,0.003268,0.003268,0.003268
138,1605.32,0.45584,0.27715,0.87191,0.98847,0.98329,0.9932,0.8835,0.55861,0.29027,0.88362,0.0032185,0.0032185,0.0032185
139,1618.46,0.4521,0.27594,0.8721,0.98636,0.98123,0.99213,0.88452,0.55309,0.28805,0.88894,0.003169,0.003169,0.003169
140,1631.57,0.45201,0.27383,0.87319,0.98847,0.98348,0.9927,0.87682,0.5707,0.29177,0.90364,0.0031195,0.0031195,0.0031195
141,1644.73,0.44481,0.27037,0.86739,0.98674,0.9854,0.99371,0.87996,0.5656,0.28523,0.89578,0.00307,0.00307,0.00307
142,1657.6,0.45209,0.27539,0.86997,0.9816,0.9854,0.99298,0.88194,0.56321,0.29596,0.89575,0.0030205,0.0030205,0.0030205
143,1668.4,0.44347,0.26969,0.8706,0.98431,0.98145,0.99231,0.88194,0.56889,0.29548,0.89214,0.002971,0.002971,0.002971
144,1681.27,0.44143,0.26957,0.86812,0.98681,0.9781,0.9922,0.8854,0.56626,0.29391,0.8915,0.0029215,0.0029215,0.0029215
145,1697.91,0.44184,0.26849,0.87244,0.98789,0.98332,0.99351,0.88536,0.56544,0.28565,0.8908,0.002872,0.002872,0.002872
146,1708.72,0.43757,0.26578,0.86597,0.99081,0.98332,0.99343,0.88621,0.56795,0.287,0.8897,0.0028225,0.0028225,0.0028225
147,1719.87,0.43452,0.2674,0.86739,0.98739,0.97988,0.99188,0.88254,0.57395,0.29967,0.89921,0.002773,0.002773,0.002773
148,1730.08,0.45066,0.27158,0.86812,0.98711,0.9854,0.99215,0.8839,0.57332,0.28879,0.90072,0.0027235,0.0027235,0.0027235
149,1740.59,0.44676,0.27081,0.86419,0.98213,0.98436,0.99249,0.87793,0.57919,0.29066,0.90049,0.002674,0.002674,0.002674
150,1750.82,0.44144,0.26872,0.86699,0.98289,0.98019,0.99207,0.87857,0.57351,0.29429,0.89656,0.0026245,0.0026245,0.0026245
151,1760.99,0.43509,0.27019,0.86459,0.9854,0.98527,0.99254,0.88213,0.57408,0.2931,0.89552,0.002575,0.002575,0.002575
152,1771.18,0.44143,0.27173,0.86855,0.9819,0.98749,0.99255,0.87788,0.57449,0.29088,0.90107,0.0025255,0.0025255,0.0025255
153,1781.98,0.42952,0.26021,0.86401,0.98538,0.98644,0.99035,0.87703,0.57307,0.29443,0.89423,0.002476,0.002476,0.002476
